"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Giorno 1: Petto e bicipiti","18 Jun 2025, 17:48","18 Jun 2025, 19:10","","Bicep Curl (Dumbbell)",,"",3,"normal",18,8,,,
"Allenamento mattutino ☀️","17 Jun 2025, 07:22","17 Jun 2025, 08:05","","Alzate Laterali (Manubri) - Panca Inclinata",,"",0,"normal",10,12,,,
"Allenamento mattutino ☀️","17 Jun 2025, 07:22","17 Jun 2025, 08:05","","Alzate Laterali (Manubri) - Panca Inclinata",,"",1,"normal",10,12,,,
"Allenamento mattutino ☀️","17 Jun 2025, 07:22","17 Jun 2025, 08:05","","Alzate Laterali (Manubri) - Panca Inclinata",,"",2,"normal",10,12,,,
"Allenamento mattutino ☀️","17 Jun 2025, 07:22","17 Jun 2025, 08:05","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",10,14,,,
"Allenamento mattutino ☀️","17 Jun 2025, 07:22","17 Jun 2025, 08:05","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",12,14,,,
"Allenamento mattutino ☀️","17 Jun 2025, 07:22","17 Jun 2025, 08:05","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",12,12,,,
"Allenamento mattutino ☀️","17 Jun 2025, 07:22","17 Jun 2025, 08:05","","Seated Overhead Press (Dumbbell)",,"",0,"normal",18,10,,,
"Allenamento mattutino ☀️","17 Jun 2025, 07:22","17 Jun 2025, 08:05","","Seated Overhead Press (Dumbbell)",,"",1,"normal",18,10,,,
"Allenamento mattutino ☀️","17 Jun 2025, 07:22","17 Jun 2025, 08:05","","Seated Overhead Press (Dumbbell)",,"",2,"normal",18,10,,,
"Allenamento mattutino ☀️","17 Jun 2025, 07:22","17 Jun 2025, 08:05","","Hammer Curl (Dumbbell)",,"",0,"normal",18,8,,,
"Allenamento mattutino ☀️","17 Jun 2025, 07:22","17 Jun 2025, 08:05","","Hammer Curl (Dumbbell)",,"",1,"normal",18,8,,,
"Allenamento mattutino ☀️","17 Jun 2025, 07:22","17 Jun 2025, 08:05","","Hammer Curl (Dumbbell)",,"",2,"normal",18,10,,,
"Allenamento mattutino ☀️","17 Jun 2025, 07:22","17 Jun 2025, 08:05","","Front Raise (Dumbbell)",,"",0,"normal",10,8,,,
"Allenamento mattutino ☀️","17 Jun 2025, 07:22","17 Jun 2025, 08:05","","Front Raise (Dumbbell)",,"",1,"normal",10,8,,,
"Allenamento mattutino ☀️","17 Jun 2025, 07:22","17 Jun 2025, 08:05","","Front Raise (Dumbbell)",,"",2,"normal",10,8,,,
"Allenamento mattutino ☀️","17 Jun 2025, 07:22","17 Jun 2025, 08:05","","Chest Fly (Dumbbell)",,"",0,"normal",40,8,,,
"Allenamento mattutino ☀️","17 Jun 2025, 07:22","17 Jun 2025, 08:05","","Chest Fly (Dumbbell)",,"",1,"normal",40,8,,,
"Allenamento mattutino ☀️","15 Jun 2025, 07:00","15 Jun 2025, 07:59","","Running",,"",0,"normal",,,4,1230,
"Allenamento mattutino ☀️","15 Jun 2025, 07:00","15 Jun 2025, 07:59","","Glute Bridge",,"",0,"normal",,30,,,
"Allenamento mattutino ☀️","15 Jun 2025, 07:00","15 Jun 2025, 07:59","","Glute Bridge",,"",1,"normal",,30,,,
"Allenamento mattutino ☀️","15 Jun 2025, 07:00","15 Jun 2025, 07:59","","Push Up",,"",0,"normal",,30,,,
"Allenamento mattutino ☀️","15 Jun 2025, 07:00","15 Jun 2025, 07:59","","Wide Pull Up",,"",0,"normal",,8,,,
"Allenamento mattutino ☀️","15 Jun 2025, 07:00","15 Jun 2025, 07:59","","Wide Pull Up",,"",1,"normal",,8,,,
"Allenamento mattutino ☀️","15 Jun 2025, 07:00","15 Jun 2025, 07:59","","Wide Pull Up",,"",2,"normal",,8,,,
"Allenamento mattutino ☀️","15 Jun 2025, 07:00","15 Jun 2025, 07:59","","Triceps Dip",,"",0,"normal",,20,,,
"Allenamento mattutino ☀️","15 Jun 2025, 07:00","15 Jun 2025, 07:59","","Triceps Dip",,"",1,"normal",,20,,,
"Allenamento mattutino ☀️","15 Jun 2025, 07:00","15 Jun 2025, 07:59","","Triceps Dip",,"",2,"normal",,20,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Bench Press (Barbell)",,"",0,"normal",70,10,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Bench Press (Barbell)",,"",1,"normal",82.5,5,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Bench Press (Barbell)",,"",2,"normal",82.5,5,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Bench Press (Barbell)",,"",3,"normal",82.5,4,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Preacher Curl (Barbell)",,"",0,"normal",30,12,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Preacher Curl (Barbell)",,"",1,"normal",30,12,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Preacher Curl (Barbell)",,"",2,"normal",40,8,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Preacher Curl (Barbell)",,"",3,"normal",40,8,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Cable Fly Crossovers",,"",0,"normal",15,12,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Cable Fly Crossovers",,"",1,"normal",15,12,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Cable Fly Crossovers",,"",2,"normal",15,12,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Single Arm Lat Pulldown",,"",0,"normal",50,12,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Single Arm Lat Pulldown",,"",1,"normal",60,10,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Single Arm Lat Pulldown",,"",2,"normal",60,10,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Lateral Raise (Cable)",,"",0,"normal",7.5,8,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Lateral Raise (Cable)",,"",1,"normal",7.5,8,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Lateral Raise (Cable)",,"",2,"normal",7.5,8,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Glute Bridge",,"",0,"normal",,30,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Glute Bridge",,"",1,"normal",,30,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Glute Bridge",,"",2,"normal",,30,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Oblique Crunch",,"",0,"normal",,20,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Oblique Crunch",,"",1,"normal",,20,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Oblique Crunch",,"",2,"normal",,20,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Shoulder Taps",,"",0,"normal",,50,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Shoulder Taps",,"",1,"normal",,50,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Shoulder Taps",,"",2,"normal",,50,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Squat (Bodyweight)",,"",0,"normal",,30,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Squat (Bodyweight)",,"",1,"normal",,30,,,
"Giorno 1: Petto e bicipiti","13 Jun 2025, 17:36","13 Jun 2025, 18:58","","Squat (Bodyweight)",,"",2,"normal",,30,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Chest Fly (Dumbbell)",,"",0,"normal",28,12,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Chest Fly (Dumbbell)",,"",1,"normal",36,8,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Chest Fly (Dumbbell)",,"",2,"normal",36,10,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Incline Bench Press (Dumbbell)",,"",0,"normal",36,12,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Incline Bench Press (Dumbbell)",,"",1,"normal",48,10,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Incline Bench Press (Dumbbell)",,"",2,"normal",,10,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Pullover (Dumbbell)",,"",0,"normal",24,10,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Pullover (Dumbbell)",,"",1,"normal",24,10,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Pullover (Dumbbell)",,"",2,"normal",24,10,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Wide Pull Up",,"",0,"normal",,8,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Wide Pull Up",,"",1,"normal",,8,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Wide Pull Up",,"",2,"normal",,8,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Triceps Dip",,"",0,"normal",,20,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Triceps Dip",,"",1,"normal",,20,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Triceps Dip",,"",2,"normal",,20,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Triceps Pushdown",,"",0,"normal",35,10,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Triceps Pushdown",,"",1,"normal",35,10,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",30,10,,,
"Allenamento serale 🏋️","12 Jun 2025, 20:17","12 Jun 2025, 21:23","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",30,10,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Glute Bridge",,"",0,"normal",,30,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Glute Bridge",,"",1,"normal",,30,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Glute Bridge",,"",2,"normal",,30,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Push Up",,"",0,"normal",,30,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Push Up",,"",1,"normal",,30,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Push Up",,"",2,"normal",,20,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Bicep Curl (Dumbbell)",,"",0,"normal",18,8,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Bicep Curl (Dumbbell)",,"",1,"normal",18,10,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Bicep Curl (Dumbbell)",,"",2,"normal",18,10,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Front Raise (Dumbbell)",,"",0,"normal",12,8,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Front Raise (Dumbbell)",,"",1,"normal",12,8,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Front Raise (Dumbbell)",,"",2,"normal",12,8,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Lateral Raise (Dumbbell)",,"",0,"normal",12,8,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Lateral Raise (Dumbbell)",,"",1,"normal",12,8,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Lateral Raise (Dumbbell)",,"",2,"normal",12,8,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",12,10,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",12,10,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",12,12,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Dumbbell Row",,"",0,"normal",20,12,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Dumbbell Row",,"",1,"normal",20,12,,,
"Allenamento pomeridiano 💪","11 Jun 2025, 18:07","11 Jun 2025, 18:57","","Dumbbell Row",,"",2,"normal",20,12,,,
"Allenamento pomeridiano 💪","10 Jun 2025, 12:00","10 Jun 2025, 12:32","","Push Up",,"",0,"normal",,30,,,
"Allenamento pomeridiano 💪","10 Jun 2025, 12:00","10 Jun 2025, 12:32","","Push Up",,"",1,"normal",,30,,,
"Allenamento pomeridiano 💪","10 Jun 2025, 12:00","10 Jun 2025, 12:32","","Push Up",,"",2,"normal",,30,,,
"Allenamento pomeridiano 💪","10 Jun 2025, 12:00","10 Jun 2025, 12:32","","Bicep Curl (Dumbbell)",,"",0,"normal",17.5,10,,,
"Allenamento pomeridiano 💪","10 Jun 2025, 12:00","10 Jun 2025, 12:32","","Bicep Curl (Dumbbell)",,"",1,"normal",17.5,10,,,
"Allenamento pomeridiano 💪","10 Jun 2025, 12:00","10 Jun 2025, 12:32","","Bicep Curl (Dumbbell)",,"",2,"normal",17.5,10,,,
"Allenamento pomeridiano 💪","10 Jun 2025, 12:00","10 Jun 2025, 12:32","","Seated Overhead Press (Dumbbell)",,"",0,"normal",17.5,10,,,
"Allenamento pomeridiano 💪","10 Jun 2025, 12:00","10 Jun 2025, 12:32","","Seated Overhead Press (Dumbbell)",,"",1,"normal",17.5,10,,,
"Allenamento pomeridiano 💪","10 Jun 2025, 12:00","10 Jun 2025, 12:32","","Seated Overhead Press (Dumbbell)",,"",2,"normal",17.5,10,,,
"Allenamento pomeridiano 💪","10 Jun 2025, 12:00","10 Jun 2025, 12:32","","Triceps Extension (Dumbbell)",,"",0,"normal",17.5,10,,,
"Allenamento pomeridiano 💪","10 Jun 2025, 12:00","10 Jun 2025, 12:32","","Triceps Extension (Dumbbell)",,"",1,"normal",17.5,10,,,
"Allenamento pomeridiano 💪","10 Jun 2025, 12:00","10 Jun 2025, 12:32","","Triceps Extension (Dumbbell)",,"",2,"normal",17.5,10,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Wide Pull Up",,"",0,"normal",,10,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Wide Pull Up",,"",1,"normal",,10,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Wide Pull Up",,"",2,"normal",,10,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Seated Overhead Press (Dumbbell)",,"",0,"normal",16,12,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Seated Overhead Press (Dumbbell)",,"",1,"normal",20,10,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Seated Overhead Press (Dumbbell)",,"",2,"normal",20,10,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Bicep Curl (Dumbbell)",,"",0,"normal",20,8,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Bicep Curl (Dumbbell)",,"",1,"normal",20,8,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Bicep Curl (Dumbbell)",,"",2,"normal",20,8,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",14,10,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",14,10,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",14,10,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Squat (Bodyweight)",,"",0,"normal",,30,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Squat (Bodyweight)",,"",1,"normal",,30,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Squat (Bodyweight)",,"",2,"normal",,30,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Glute Bridge",,"",0,"normal",,30,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Glute Bridge",,"",1,"normal",,30,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Glute Bridge",,"",2,"normal",,30,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Shoulder Taps",,"",0,"normal",,50,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Shoulder Taps",,"",1,"normal",,50,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Shoulder Taps",,"",2,"normal",,50,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Front Raise (Dumbbell)",,"",0,"normal",12,8,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Front Raise (Dumbbell)",,"",1,"normal",12,8,,,
"Giorno 4: Total body","6 Jun 2025, 07:53","6 Jun 2025, 08:52","","Front Raise (Dumbbell)",,"",2,"normal",12,8,,,
"Giorno 4: Total body","5 Jun 2025, 18:18","5 Jun 2025, 19:14","","Cable Fly Crossovers",,"",0,"normal",17.5,8,,,
"Giorno 4: Total body","5 Jun 2025, 18:18","5 Jun 2025, 19:14","","Cable Fly Crossovers",,"",1,"normal",17.5,10,,,
"Giorno 4: Total body","5 Jun 2025, 18:18","5 Jun 2025, 19:14","","Cable Fly Crossovers",,"",2,"normal",17.5,10,,,
"Giorno 4: Total body","5 Jun 2025, 18:18","5 Jun 2025, 19:14","","Low Cable Fly Crossovers",,"",0,"normal",10,10,,,
"Giorno 4: Total body","5 Jun 2025, 18:18","5 Jun 2025, 19:14","","Low Cable Fly Crossovers",,"",1,"normal",12.5,8,,,
"Giorno 4: Total body","5 Jun 2025, 18:18","5 Jun 2025, 19:14","","Low Cable Fly Crossovers",,"",2,"normal",12.5,8,,,
"Giorno 4: Total body","5 Jun 2025, 18:18","5 Jun 2025, 19:14","","Shoulder Press (Machine Plates)",,"",0,"normal",40,10,,,
"Giorno 4: Total body","5 Jun 2025, 18:18","5 Jun 2025, 19:14","","Shoulder Press (Machine Plates)",,"",1,"normal",40,10,,,
"Giorno 4: Total body","5 Jun 2025, 18:18","5 Jun 2025, 19:14","","Shoulder Press (Machine Plates)",,"",2,"normal",40,9,,,
"Giorno 4: Total body","5 Jun 2025, 18:18","5 Jun 2025, 19:14","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",30,10,,,
"Giorno 4: Total body","5 Jun 2025, 18:18","5 Jun 2025, 19:14","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",30,10,,,
"Giorno 4: Total body","5 Jun 2025, 18:18","5 Jun 2025, 19:14","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",30,10,,,
"Giorno 4: Total body","5 Jun 2025, 18:18","5 Jun 2025, 19:14","","Triceps Dip",,"",0,"normal",,15,,,
"Giorno 4: Total body","5 Jun 2025, 18:18","5 Jun 2025, 19:14","","Triceps Dip",,"",1,"normal",,20,,,
"Giorno 4: Total body","5 Jun 2025, 18:18","5 Jun 2025, 19:14","","Triceps Dip",,"",2,"normal",,20,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Leg Extension (Machine)",,"",0,"normal",70,10,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Leg Extension (Machine)",,"",1,"normal",70,8,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Leg Extension (Machine)",,"",2,"normal",70,9,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Seated Leg Curl (Machine)",,"",0,"normal",50,8,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Seated Leg Curl (Machine)",,"",1,"normal",50,8,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Seated Leg Curl (Machine)",,"",2,"normal",50,8,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Toes to Bar",,"",0,"normal",,6,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Toes to Bar",,"",1,"normal",,6,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Toes to Bar",,"",2,"normal",,6,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Wide Pull Up",,"",0,"normal",,10,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Wide Pull Up",,"",1,"normal",,1,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Wide Pull Up",,"",2,"normal",,1,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Leg Press (Machine)",,"",0,"normal",120,8,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Leg Press (Machine)",,"",1,"normal",120,8,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Leg Press (Machine)",,"",2,"normal",120,8,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Glute Bridge",,"",0,"normal",,30,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Glute Bridge",,"",1,"normal",,30,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Glute Bridge",,"",2,"normal",,30,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Lateral Raise (Cable)",,"",0,"normal",7.5,8,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Lateral Raise (Cable)",,"",1,"normal",7.5,8,,,
"Giorno 2: Gambe e spalle","4 Jun 2025, 17:34","4 Jun 2025, 18:46","","Lateral Raise (Cable)",,"",2,"normal",7.5,8,,,
"Giorno 1: Petto e bicipiti","3 Jun 2025, 18:08","3 Jun 2025, 19:21","","Bench Press (Barbell)",,"",0,"normal",50,12,,,
"Giorno 1: Petto e bicipiti","3 Jun 2025, 18:08","3 Jun 2025, 19:21","","Bench Press (Barbell)",,"",1,"normal",80,6,,,
"Giorno 1: Petto e bicipiti","3 Jun 2025, 18:08","3 Jun 2025, 19:21","","Bench Press (Barbell)",,"",2,"normal",85,3,,,
"Giorno 1: Petto e bicipiti","3 Jun 2025, 18:08","3 Jun 2025, 19:21","","Bench Press (Barbell)",,"",3,"normal",85,4,,,
"Giorno 1: Petto e bicipiti","3 Jun 2025, 18:08","3 Jun 2025, 19:21","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",70,7,,,
"Giorno 1: Petto e bicipiti","3 Jun 2025, 18:08","3 Jun 2025, 19:21","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",75,6,,,
"Giorno 1: Petto e bicipiti","3 Jun 2025, 18:08","3 Jun 2025, 19:21","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",75,6,,,
"Giorno 1: Petto e bicipiti","3 Jun 2025, 18:08","3 Jun 2025, 19:21","","Cable Fly Crossovers",,"",0,"normal",12.5,12,,,
